,X_train,y_train
333,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10297.jpg,cat
334,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10298.jpg,cat
335,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10299.jpg,cat
336,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.103.jpg,cat
337,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1030.jpg,cat
338,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10300.jpg,cat
339,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10301.jpg,cat
340,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10302.jpg,cat
341,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10303.jpg,cat
342,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10304.jpg,cat
343,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10305.jpg,cat
344,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10306.jpg,cat
345,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10307.jpg,cat
346,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10308.jpg,cat
347,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10309.jpg,cat
348,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1031.jpg,cat
349,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10310.jpg,cat
350,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10311.jpg,cat
351,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10312.jpg,cat
352,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10313.jpg,cat
353,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10314.jpg,cat
354,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10315.jpg,cat
355,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10316.jpg,cat
356,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10317.jpg,cat
357,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10318.jpg,cat
358,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10319.jpg,cat
359,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1032.jpg,cat
360,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10320.jpg,cat
361,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10321.jpg,cat
362,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10322.jpg,cat
363,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10323.jpg,cat
364,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10324.jpg,cat
365,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10325.jpg,cat
366,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10326.jpg,cat
367,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10327.jpg,cat
368,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10328.jpg,cat
369,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10329.jpg,cat
370,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1033.jpg,cat
371,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10330.jpg,cat
372,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10331.jpg,cat
373,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10332.jpg,cat
374,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10333.jpg,cat
375,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10334.jpg,cat
376,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10335.jpg,cat
377,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10336.jpg,cat
378,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10337.jpg,cat
379,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10338.jpg,cat
380,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10339.jpg,cat
381,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1034.jpg,cat
382,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10340.jpg,cat
383,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10341.jpg,cat
384,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10342.jpg,cat
385,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10343.jpg,cat
386,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10344.jpg,cat
387,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10345.jpg,cat
388,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10346.jpg,cat
389,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10347.jpg,cat
390,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10348.jpg,cat
391,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10349.jpg,cat
392,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1035.jpg,cat
393,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10350.jpg,cat
394,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10351.jpg,cat
395,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10352.jpg,cat
396,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10353.jpg,cat
397,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10354.jpg,cat
398,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10355.jpg,cat
399,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10356.jpg,cat
400,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10357.jpg,cat
401,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10358.jpg,cat
402,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10359.jpg,cat
403,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1036.jpg,cat
404,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10360.jpg,cat
405,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10361.jpg,cat
406,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10362.jpg,cat
407,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10363.jpg,cat
408,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10364.jpg,cat
409,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10365.jpg,cat
410,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10366.jpg,cat
411,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10367.jpg,cat
412,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10368.jpg,cat
413,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10369.jpg,cat
414,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1037.jpg,cat
415,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10370.jpg,cat
416,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10371.jpg,cat
417,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10372.jpg,cat
418,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10373.jpg,cat
419,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10374.jpg,cat
420,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10375.jpg,cat
421,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10376.jpg,cat
422,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10377.jpg,cat
423,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10378.jpg,cat
424,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10379.jpg,cat
425,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1038.jpg,cat
426,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10380.jpg,cat
427,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10381.jpg,cat
428,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10382.jpg,cat
429,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10383.jpg,cat
430,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10384.jpg,cat
431,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10385.jpg,cat
432,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10386.jpg,cat
433,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10387.jpg,cat
434,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10388.jpg,cat
435,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10389.jpg,cat
436,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1039.jpg,cat
437,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10390.jpg,cat
438,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10391.jpg,cat
439,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10392.jpg,cat
440,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10393.jpg,cat
441,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10394.jpg,cat
442,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10395.jpg,cat
443,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10396.jpg,cat
444,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10397.jpg,cat
445,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10398.jpg,cat
446,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10399.jpg,cat
447,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.104.jpg,cat
448,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1040.jpg,cat
449,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10400.jpg,cat
450,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10401.jpg,cat
451,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10402.jpg,cat
452,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10403.jpg,cat
453,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10404.jpg,cat
454,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10405.jpg,cat
455,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10406.jpg,cat
456,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10407.jpg,cat
457,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10408.jpg,cat
458,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10409.jpg,cat
459,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1041.jpg,cat
460,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10410.jpg,cat
461,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10411.jpg,cat
462,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10412.jpg,cat
463,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10413.jpg,cat
464,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10414.jpg,cat
465,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10415.jpg,cat
466,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10416.jpg,cat
467,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10417.jpg,cat
468,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10418.jpg,cat
469,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10419.jpg,cat
470,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1042.jpg,cat
471,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10420.jpg,cat
472,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10421.jpg,cat
473,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10422.jpg,cat
474,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10423.jpg,cat
475,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10424.jpg,cat
476,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10425.jpg,cat
477,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10426.jpg,cat
478,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10427.jpg,cat
479,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10428.jpg,cat
480,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10429.jpg,cat
481,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1043.jpg,cat
482,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10430.jpg,cat
483,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10431.jpg,cat
484,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10432.jpg,cat
485,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10433.jpg,cat
486,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10434.jpg,cat
487,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10435.jpg,cat
488,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10436.jpg,cat
489,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10437.jpg,cat
490,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10438.jpg,cat
491,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10439.jpg,cat
492,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1044.jpg,cat
493,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10440.jpg,cat
494,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10441.jpg,cat
495,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10442.jpg,cat
496,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10443.jpg,cat
497,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10444.jpg,cat
498,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10445.jpg,cat
499,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10446.jpg,cat
500,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10447.jpg,cat
501,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10448.jpg,cat
502,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10449.jpg,cat
503,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1045.jpg,cat
504,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10450.jpg,cat
505,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10451.jpg,cat
506,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10452.jpg,cat
507,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10453.jpg,cat
508,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10454.jpg,cat
509,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10455.jpg,cat
510,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10456.jpg,cat
511,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10457.jpg,cat
512,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10458.jpg,cat
513,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10459.jpg,cat
514,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1046.jpg,cat
515,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10460.jpg,cat
516,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10461.jpg,cat
517,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10462.jpg,cat
518,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10463.jpg,cat
519,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10464.jpg,cat
520,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10465.jpg,cat
521,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10466.jpg,cat
522,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10467.jpg,cat
523,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10468.jpg,cat
524,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10469.jpg,cat
525,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1047.jpg,cat
526,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10470.jpg,cat
527,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10471.jpg,cat
528,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10472.jpg,cat
529,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10473.jpg,cat
530,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10474.jpg,cat
531,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10475.jpg,cat
532,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10476.jpg,cat
533,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10477.jpg,cat
534,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10478.jpg,cat
535,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10479.jpg,cat
536,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1048.jpg,cat
537,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10480.jpg,cat
538,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10481.jpg,cat
539,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10482.jpg,cat
540,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10483.jpg,cat
541,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10484.jpg,cat
542,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10485.jpg,cat
543,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10486.jpg,cat
544,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10487.jpg,cat
545,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10488.jpg,cat
546,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10489.jpg,cat
547,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1049.jpg,cat
548,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10490.jpg,cat
549,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10491.jpg,cat
550,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10492.jpg,cat
551,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10493.jpg,cat
552,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10494.jpg,cat
553,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10495.jpg,cat
554,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10496.jpg,cat
555,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10497.jpg,cat
556,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10498.jpg,cat
557,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10499.jpg,cat
558,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.105.jpg,cat
559,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1050.jpg,cat
560,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10500.jpg,cat
561,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10501.jpg,cat
562,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10502.jpg,cat
563,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10503.jpg,cat
564,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10504.jpg,cat
565,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10505.jpg,cat
566,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10506.jpg,cat
567,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10507.jpg,cat
568,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10508.jpg,cat
569,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10509.jpg,cat
570,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1051.jpg,cat
571,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10510.jpg,cat
572,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10511.jpg,cat
573,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10512.jpg,cat
574,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10513.jpg,cat
575,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10514.jpg,cat
576,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10515.jpg,cat
577,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10516.jpg,cat
578,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10517.jpg,cat
579,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10518.jpg,cat
580,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10519.jpg,cat
581,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1052.jpg,cat
582,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10520.jpg,cat
583,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10521.jpg,cat
584,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10522.jpg,cat
585,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10523.jpg,cat
586,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10524.jpg,cat
587,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10525.jpg,cat
588,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10526.jpg,cat
589,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10527.jpg,cat
590,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10528.jpg,cat
591,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10529.jpg,cat
592,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1053.jpg,cat
593,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10530.jpg,cat
594,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10531.jpg,cat
595,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10532.jpg,cat
596,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10533.jpg,cat
597,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10534.jpg,cat
598,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10535.jpg,cat
599,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10536.jpg,cat
600,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10537.jpg,cat
601,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10538.jpg,cat
602,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10539.jpg,cat
603,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1054.jpg,cat
604,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10540.jpg,cat
605,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10541.jpg,cat
606,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10542.jpg,cat
607,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10543.jpg,cat
608,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10544.jpg,cat
609,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10545.jpg,cat
610,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10546.jpg,cat
611,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10547.jpg,cat
612,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10548.jpg,cat
613,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10549.jpg,cat
614,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1055.jpg,cat
615,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10550.jpg,cat
616,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10551.jpg,cat
617,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10552.jpg,cat
618,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10553.jpg,cat
619,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10554.jpg,cat
620,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10555.jpg,cat
621,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10556.jpg,cat
622,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10557.jpg,cat
623,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10558.jpg,cat
624,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10559.jpg,cat
625,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1056.jpg,cat
626,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10560.jpg,cat
627,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10561.jpg,cat
628,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10562.jpg,cat
629,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10563.jpg,cat
630,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10564.jpg,cat
631,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10565.jpg,cat
632,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10566.jpg,cat
633,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10567.jpg,cat
634,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10568.jpg,cat
635,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10569.jpg,cat
636,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1057.jpg,cat
637,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10570.jpg,cat
638,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10571.jpg,cat
639,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10572.jpg,cat
640,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10573.jpg,cat
641,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10574.jpg,cat
642,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10575.jpg,cat
643,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10576.jpg,cat
644,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10577.jpg,cat
645,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10578.jpg,cat
646,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10579.jpg,cat
647,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.1058.jpg,cat
648,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10580.jpg,cat
649,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10581.jpg,cat
650,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10582.jpg,cat
651,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10583.jpg,cat
652,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10584.jpg,cat
653,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10585.jpg,cat
654,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.10586.jpg,cat
